,geometry_type,site_id,id,title,thumbnail,url,filename,orbitNumber,ron,orbit,platform,geometry
1422,Polygon,40499,74544261-34c9-572b-8b41-a3351ca51027,S2A_MSIL1C_20220130T160511_N0400_R054_T17RNJ_20220130T194134.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L1C/2022/01/30/S2A_MSIL1C_20220130T160511_N0400_R054_T17RNJ_20220130T194134.SAFE/S2A_MSIL1C_20220130T160511_N0400_R054_T17RNJ_20220130T194134-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/74544261-34c9-572b-8b41-a3351ca51027,/eodata/Sentinel-2/MSI/L1C/2022/01/30/S2A_MSIL1C_20220130T160511_N0400_R054_T17RNJ_20220130T194134.SAFE,34514,54,DESCENDING,S2A,"POLYGON ((-81.00021 26.219929396636, -81.00021 25.228413153187, -79.91016 25.224394540959, -79.90109 26.215729688693, -81.00021 26.219929396636))"
1423,Polygon,40499,5efa0116-048a-5f4e-9894-f7fb7ffc70b3,S2B_MSIL2A_20220214T160509_N0400_R054_T17RNJ_20220214T182431.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L2A/2022/02/14/S2B_MSIL2A_20220214T160509_N0400_R054_T17RNJ_20220214T182431.SAFE/S2B_MSIL2A_20220214T160509_N0400_R054_T17RNJ_20220214T182431-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/5efa0116-048a-5f4e-9894-f7fb7ffc70b3,/eodata/Sentinel-2/MSI/L2A/2022/02/14/S2B_MSIL2A_20220214T160509_N0400_R054_T17RNJ_20220214T182431.SAFE,25820,54,DESCENDING,S2B,"POLYGON ((-81.00021 26.219929396636, -81.00021 25.228413153187, -79.91016 25.224394540959, -79.90109 26.215729688693, -81.00021 26.219929396636))"
1424,Polygon,40499,d8cc6a57-c449-57ad-861d-73104191381a,S2B_MSIL1C_20220326T160509_N0400_R054_T17RNJ_20220326T194404.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L1C/2022/03/26/S2B_MSIL1C_20220326T160509_N0400_R054_T17RNJ_20220326T194404.SAFE/S2B_MSIL1C_20220326T160509_N0400_R054_T17RNJ_20220326T194404-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/d8cc6a57-c449-57ad-861d-73104191381a,/eodata/Sentinel-2/MSI/L1C/2022/03/26/S2B_MSIL1C_20220326T160509_N0400_R054_T17RNJ_20220326T194404.SAFE,26392,54,DESCENDING,S2B,"POLYGON ((-81.00021 26.219929396636, -81.00021 25.228413153187, -79.91016 25.224394540959, -79.90109 26.215729688693, -81.00021 26.219929396636))"
1425,Polygon,40499,bcc682a9-a221-45fb-866d-961e363a7db9,S2B_MSIL2A_20220115T160509_N0510_R054_T17RNJ_20240430T022748.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L2A_N0500/2022/01/15/S2B_MSIL2A_20220115T160509_N0510_R054_T17RNJ_20240430T022748.SAFE/S2B_MSIL2A_20220115T160509_N0510_R054_T17RNJ_20240430T022748-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/bcc682a9-a221-45fb-866d-961e363a7db9,/eodata/Sentinel-2/MSI/L2A_N0500/2022/01/15/S2B_MSIL2A_20220115T160509_N0510_R054_T17RNJ_20240430T022748.SAFE,25391,54,,S2B,"POLYGON ((-80.7429889361039 26.218946600908545, -81.00020021906907 26.21992939663604, -81.00019856564991 25.228413153186533, -79.91015111127743 25.22439454095876, -79.90250021672121 26.060370257515796, -80.04563231571653 26.089522312011695, -80.0461432488359 26.08751923146178, -80.04640788130574 26.087571158378772, -80.04660003518804 26.086818097734817, -80.04686972744506 26.08687112462801, -80.04699703367491 26.086373034765465, -80.26709457882895 26.12967664528453, -80.26630257047502 26.1327984260866, -80.51608934910867 26.1787474496416, -80.51641394320745 26.17745618077112, -80.51648578213279 26.177468988122296, -80.51650995433377 26.177372838567504, -80.51657793914883 26.17738489419536, -80.51675843128781 26.17666563191677, -80.517040837745 26.17671614762701, -80.51709402565095 26.176504913805577, -80.51725528009693 26.176533724343724, -80.5173457213471 26.17617301250708, -80.51740258446476 26.176183191056364, -80.51742767814443 26.17608329064933, -80.51765725056451 26.176124542589285, -80.51768471834963 26.176014798256784, -80.5178314340514 26.17604111296795, -80.51790766946876 26.175738041879637, -80.74348561692746 26.216344064467503, -80.74345032773425 26.2164854429866, -80.74359527397196 26.21651158659496, -80.7429889361039 26.218946600908545))"
1426,Polygon,40499,a69ef6bf-0d36-56a7-8418-eef5ab4cd83b,S2B_MSIL2A_20220326T160509_N0400_R054_T17RNJ_20220326T204556.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L2A/2022/03/26/S2B_MSIL2A_20220326T160509_N0400_R054_T17RNJ_20220326T204556.SAFE/S2B_MSIL2A_20220326T160509_N0400_R054_T17RNJ_20220326T204556-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/a69ef6bf-0d36-56a7-8418-eef5ab4cd83b,/eodata/Sentinel-2/MSI/L2A/2022/03/26/S2B_MSIL2A_20220326T160509_N0400_R054_T17RNJ_20220326T204556.SAFE,26392,54,DESCENDING,S2B,"POLYGON ((-81.00021 26.219929396636, -81.00021 25.228413153187, -79.91016 25.224394540959, -79.90109 26.215729688693, -81.00021 26.219929396636))"
1427,Polygon,40499,f0cea0c1-fd9a-42bd-86a0-07fe3b6837e6,S2B_MSIL1C_20220115T160509_N0510_R054_T17RNJ_20240430T011550.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L1C_N0500/2022/01/15/S2B_MSIL1C_20220115T160509_N0510_R054_T17RNJ_20240430T011550.SAFE/S2B_MSIL1C_20220115T160509_N0510_R054_T17RNJ_20240430T011550-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/f0cea0c1-fd9a-42bd-86a0-07fe3b6837e6,/eodata/Sentinel-2/MSI/L1C_N0500/2022/01/15/S2B_MSIL1C_20220115T160509_N0510_R054_T17RNJ_20240430T011550.SAFE,25391,54,,S2B,"POLYGON ((-80.7429889361039 26.218946600908545, -81.00020021906907 26.21992939663604, -81.00019856564991 25.228413153186533, -79.91015111127743 25.22439454095876, -79.90250021672121 26.060370257515796, -80.04563231571653 26.089522312011695, -80.0461432488359 26.08751923146178, -80.04640788130574 26.087571158378772, -80.04660003518804 26.086818097734817, -80.04686972744506 26.08687112462801, -80.04699703367491 26.086373034765465, -80.26709457882895 26.12967664528453, -80.26630257047502 26.1327984260866, -80.51608934910867 26.1787474496416, -80.51641394320745 26.17745618077112, -80.51648578213279 26.177468988122296, -80.51650995433377 26.177372838567504, -80.51657793914883 26.17738489419536, -80.51675843128781 26.17666563191677, -80.517040837745 26.17671614762701, -80.51709402565095 26.176504913805577, -80.51725528009693 26.176533724343724, -80.5173457213471 26.17617301250708, -80.51740258446476 26.176183191056364, -80.51742767814443 26.17608329064933, -80.51765725056451 26.176124542589285, -80.51768471834963 26.176014798256784, -80.5178314340514 26.17604111296795, -80.51790766946876 26.175738041879637, -80.74348561692746 26.216344064467503, -80.74345032773425 26.2164854429866, -80.74359527397196 26.21651158659496, -80.7429889361039 26.218946600908545))"
1428,Polygon,40499,bc0ed4a5-b104-5e8d-a392-05ef74672846,S2A_MSIL1C_20220410T160511_N0400_R054_T17RNJ_20220410T213733.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L1C/2022/04/10/S2A_MSIL1C_20220410T160511_N0400_R054_T17RNJ_20220410T213733.SAFE/S2A_MSIL1C_20220410T160511_N0400_R054_T17RNJ_20220410T213733-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/bc0ed4a5-b104-5e8d-a392-05ef74672846,/eodata/Sentinel-2/MSI/L1C/2022/04/10/S2A_MSIL1C_20220410T160511_N0400_R054_T17RNJ_20220410T213733.SAFE,35515,54,DESCENDING,S2A,"POLYGON ((-81.00021 26.219929396636, -81.00021 25.228413153187, -79.91016 25.224394540959, -79.90109 26.215729688693, -81.00021 26.219929396636))"
1429,Polygon,40499,1e281132-7037-5cac-b6ef-eae20ff2355e,S2B_MSIL1C_20220505T160509_N0400_R054_T17RNJ_20220505T193044.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L1C/2022/05/05/S2B_MSIL1C_20220505T160509_N0400_R054_T17RNJ_20220505T193044.SAFE/S2B_MSIL1C_20220505T160509_N0400_R054_T17RNJ_20220505T193044-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/1e281132-7037-5cac-b6ef-eae20ff2355e,/eodata/Sentinel-2/MSI/L1C/2022/05/05/S2B_MSIL1C_20220505T160509_N0400_R054_T17RNJ_20220505T193044.SAFE,26964,54,DESCENDING,S2B,"POLYGON ((-81.000200219069 26.219929396636, -81.00019856565 25.228413153187, -79.910151111277 25.224394540959, -79.901078358882 26.215729688693, -81.000200219069 26.219929396636))"
1430,Polygon,40499,1e0804e7-a5b3-5bc3-8ec5-616f371d3135,S2A_MSIL1C_20220530T160521_N0400_R054_T17RNJ_20220530T211957.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L1C/2022/05/30/S2A_MSIL1C_20220530T160521_N0400_R054_T17RNJ_20220530T211957.SAFE/S2A_MSIL1C_20220530T160521_N0400_R054_T17RNJ_20220530T211957-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/1e0804e7-a5b3-5bc3-8ec5-616f371d3135,/eodata/Sentinel-2/MSI/L1C/2022/05/30/S2A_MSIL1C_20220530T160521_N0400_R054_T17RNJ_20220530T211957.SAFE,36230,54,DESCENDING,S2A,"POLYGON ((-81.00021 26.219929396636, -81.00021 25.228413153187, -79.91016 25.224394540959, -79.90109 26.215729688693, -81.00021 26.219929396636))"
1431,Polygon,40499,71d3f109-2d47-53b8-bd1e-b703b0f016e9,S2A_MSIL1C_20220719T160521_N0400_R054_T17RNJ_20220719T211023.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L1C/2022/07/19/S2A_MSIL1C_20220719T160521_N0400_R054_T17RNJ_20220719T211023.SAFE/S2A_MSIL1C_20220719T160521_N0400_R054_T17RNJ_20220719T211023-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/71d3f109-2d47-53b8-bd1e-b703b0f016e9,/eodata/Sentinel-2/MSI/L1C/2022/07/19/S2A_MSIL1C_20220719T160521_N0400_R054_T17RNJ_20220719T211023.SAFE,36945,54,DESCENDING,S2A,"POLYGON ((-81.00021 26.219929396636, -81.00021 25.228413153187, -79.91016 25.224394540959, -79.90109 26.215729688693, -81.00021 26.219929396636))"
1432,Polygon,40499,461833bf-4ca9-5b33-8430-e6a42677cf7c,S2A_MSIL2A_20220410T160511_N0400_R054_T17RNJ_20220410T224736.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L2A/2022/04/10/S2A_MSIL2A_20220410T160511_N0400_R054_T17RNJ_20220410T224736.SAFE/S2A_MSIL2A_20220410T160511_N0400_R054_T17RNJ_20220410T224736-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/461833bf-4ca9-5b33-8430-e6a42677cf7c,/eodata/Sentinel-2/MSI/L2A/2022/04/10/S2A_MSIL2A_20220410T160511_N0400_R054_T17RNJ_20220410T224736.SAFE,35515,54,DESCENDING,S2A,"POLYGON ((-81.00021 26.219929396636, -81.00021 25.228413153187, -79.91016 25.224394540959, -79.90109 26.215729688693, -81.00021 26.219929396636))"
1433,Polygon,41507,066ca022-43c8-5f30-9ad0-147055fad9cd,S2A_MSIL2A_20220108T140731_N0301_R024_T19FEA_20220108T174846.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L2A/2022/01/08/S2A_MSIL2A_20220108T140731_N0301_R024_T19FEA_20220108T174846.SAFE/S2A_MSIL2A_20220108T140731_N0301_R024_T19FEA_20220108T174846-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/066ca022-43c8-5f30-9ad0-147055fad9cd,/eodata/Sentinel-2/MSI/L2A/2022/01/08/S2A_MSIL2A_20220108T140731_N0301_R024_T19FEA_20220108T174846.SAFE,34198,24,DESCENDING,S2A,"POLYGON ((-68.85733 -54.235004332488, -67.3161 -54.224238700822, -67.35507 -53.237737452464, -68.29056 -53.244190903094, -68.344055 -53.339939959898, -68.42468 -53.482673911899, -68.50574 -53.62535235342, -68.58743 -53.767918196334, -68.66965 -53.910445538078, -68.75189 -54.053105457093, -68.83414 -54.195889646352, -68.85733 -54.235004332488))"
1434,Polygon,41507,5884e741-64a2-5ac3-9cc4-a372637a5004,S2A_MSIL1C_20220108T140731_N0301_R024_T19FEA_20220108T171117.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L1C/2022/01/08/S2A_MSIL1C_20220108T140731_N0301_R024_T19FEA_20220108T171117.SAFE/S2A_MSIL1C_20220108T140731_N0301_R024_T19FEA_20220108T171117-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/5884e741-64a2-5ac3-9cc4-a372637a5004,/eodata/Sentinel-2/MSI/L1C/2022/01/08/S2A_MSIL1C_20220108T140731_N0301_R024_T19FEA_20220108T171117.SAFE,34198,24,DESCENDING,S2A,"POLYGON ((-68.857320203687 -54.235004332488, -68.834138404955 -54.195889646352, -68.751881436151 -54.053105457093, -68.669652367742 -53.910445538078, -68.587432214052 -53.767918196334, -68.505729262524 -53.62535235342, -68.424680411365 -53.482673911899, -68.34406042914 -53.339939959898, -68.290553278588 -53.244190903094, -67.355074009589 -53.237737452464, -67.316097391227 -54.224238700822, -68.857320203687 -54.235004332488))"
1435,Polygon,41507,1bc86113-0992-5b29-ac48-3fcb06f0b7ad,S2A_MSIL1C_20220111T140051_N0301_R067_T19FEA_20220111T172243.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L1C/2022/01/11/S2A_MSIL1C_20220111T140051_N0301_R067_T19FEA_20220111T172243.SAFE/S2A_MSIL1C_20220111T140051_N0301_R067_T19FEA_20220111T172243-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/1bc86113-0992-5b29-ac48-3fcb06f0b7ad,/eodata/Sentinel-2/MSI/L1C/2022/01/11/S2A_MSIL1C_20220111T140051_N0301_R067_T19FEA_20220111T172243.SAFE,34241,67,DESCENDING,S2A,"POLYGON ((-69.000305 -53.249087124666, -69.000305 -54.236003111876, -67.3161 -54.224238700822, -67.35507 -53.237737452464, -69.000305 -53.249087124666))"
1436,Polygon,41507,8f94022c-13c6-4732-ac31-9ee6010d2315,S2A_MSIL1C_20220108T140731_N0510_R024_T19FEA_20240904T173411.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L1C_N0500/2022/01/08/S2A_MSIL1C_20220108T140731_N0510_R024_T19FEA_20240904T173411.SAFE/S2A_MSIL1C_20220108T140731_N0510_R024_T19FEA_20240904T173411-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/8f94022c-13c6-4732-ac31-9ee6010d2315,/eodata/Sentinel-2/MSI/L1C_N0500/2022/01/08/S2A_MSIL1C_20220108T140731_N0510_R024_T19FEA_20240904T173411.SAFE,34198,24,,S2B,"POLYGON ((-68.85732768438406 -54.235004384741245, -67.31609739122672 -54.22423870082152, -67.35507400958855 -53.237737452463925, -68.29057490081193 -53.24419105225583, -68.34407419750055 -53.339928791807935, -68.42469401426409 -53.482665729818535, -68.50574240426957 -53.625347239514745, -68.58744490387919 -53.767916150199525, -68.66966470140663 -53.91044653667871, -68.75189373005747 -54.05310941696288, -68.83415004911721 -54.19589673060272, -68.85732768438406 -54.235004384741245))"
1437,Polygon,41507,a2fe2df6-8c40-5243-911b-7ab8ae9337bb,S2A_MSIL2A_20220329T140731_N0400_R024_T19FEA_20220329T182028.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L2A/2022/03/29/S2A_MSIL2A_20220329T140731_N0400_R024_T19FEA_20220329T182028.SAFE/S2A_MSIL2A_20220329T140731_N0400_R024_T19FEA_20220329T182028-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/a2fe2df6-8c40-5243-911b-7ab8ae9337bb,/eodata/Sentinel-2/MSI/L2A/2022/03/29/S2A_MSIL2A_20220329T140731_N0400_R024_T19FEA_20220329T182028.SAFE,35342,24,DESCENDING,S2A,"POLYGON ((-68.85016 -54.23495424544, -67.3161 -54.224238700822, -67.35507 -53.237737452464, -68.28656 -53.244163397873, -68.33887 -53.337681798906, -68.4194 -53.480515149391, -68.50009 -53.623431356289, -68.58136 -53.76632098902, -68.663025 -53.909256073323, -68.74478 -54.052222547321, -68.82651 -54.195250172697, -68.85016 -54.23495424544))"
1438,Polygon,41507,81297b01-9261-5980-a277-263e26b51a70,S2B_MSIL2A_20220324T140729_N0400_R024_T19FEA_20220324T172519.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L2A/2022/03/24/S2B_MSIL2A_20220324T140729_N0400_R024_T19FEA_20220324T172519.SAFE/S2B_MSIL2A_20220324T140729_N0400_R024_T19FEA_20220324T172519-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/81297b01-9261-5980-a277-263e26b51a70,/eodata/Sentinel-2/MSI/L2A/2022/03/24/S2B_MSIL2A_20220324T140729_N0400_R024_T19FEA_20220324T172519.SAFE,26362,24,DESCENDING,S2B,"POLYGON ((-68.85498 -54.234987949335, -67.3161 -54.224238700822, -67.333374 -53.787194306116, -67.35556 -53.783376903604, -67.35535 -53.78299722172, -67.35538 -53.782992172784, -67.35257 -53.777827998975, -67.73593 -53.71143324435, -67.73779 -53.714816943493, -67.738556 -53.714688444698, -67.73901 -53.715474961373, -67.739075 -53.715463878576, -67.739105 -53.715552975634, -68.0556 -53.662715251029, -68.08612 -53.657629193931, -68.08612 -53.657620614004, -68.08621 -53.657604919977, -68.08444 -53.654471721725, -68.08469 -53.654430951875, -68.08374 -53.652755780051, -68.48035 -53.585355087723, -68.56036 -53.725386837406, -68.642365 -53.867944759413, -68.724976 -54.010455645468, -68.79022 -54.122742564328, -68.80829 -54.153811197682, -68.81213 -54.160480885741, -68.85498 -54.234987949335))"
1439,Polygon,41507,1ec06d68-5a50-5ff5-927b-5277d2c9d51a,S2A_MSIL1C_20220918T135711_N0400_R067_T19FEA_20220918T190951.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L1C/2022/09/18/S2A_MSIL1C_20220918T135711_N0400_R067_T19FEA_20220918T190951.SAFE/S2A_MSIL1C_20220918T135711_N0400_R067_T19FEA_20220918T190951-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/1ec06d68-5a50-5ff5-927b-5277d2c9d51a,/eodata/Sentinel-2/MSI/L1C/2022/09/18/S2A_MSIL1C_20220918T135711_N0400_R067_T19FEA_20220918T190951.SAFE,37816,67,DESCENDING,S2A,"POLYGON ((-69.000305 -53.249087124666, -69.000305 -54.236003111876, -67.3161 -54.224238700822, -67.35507 -53.237737452464, -69.000305 -53.249087124666))"
1440,Polygon,41507,8023e51f-7f45-5b23-9ebd-78115b622331,S2B_MSIL1C_20220910T140729_N0400_R024_T19FEA_20220910T185905.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L1C/2022/09/10/S2B_MSIL1C_20220910T140729_N0400_R024_T19FEA_20220910T185905.SAFE/S2B_MSIL1C_20220910T140729_N0400_R024_T19FEA_20220910T185905-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/8023e51f-7f45-5b23-9ebd-78115b622331,/eodata/Sentinel-2/MSI/L1C/2022/09/10/S2B_MSIL1C_20220910T140729_N0400_R024_T19FEA_20220910T185905.SAFE,28793,24,DESCENDING,S2B,"POLYGON ((-68.85239 -54.234969972121, -67.3161 -54.224238700822, -67.35507 -53.237737452464, -68.28848 -53.244176670791, -68.32068 -53.301729767536, -68.400665 -53.444763537495, -68.48111 -53.587766453115, -68.562195 -53.730707588481, -68.64392 -53.873532927703, -68.72601 -54.016312796865, -68.80856 -54.159037504863, -68.85239 -54.234969972121))"
1441,Polygon,41507,b2a5d7ef-cec9-5557-91eb-5bfda92beef5,S2B_MSIL2A_20220910T140729_N0400_R024_T19FEA_20220910T191001.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L2A/2022/09/10/S2B_MSIL2A_20220910T140729_N0400_R024_T19FEA_20220910T191001.SAFE/S2B_MSIL2A_20220910T140729_N0400_R024_T19FEA_20220910T191001-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/b2a5d7ef-cec9-5557-91eb-5bfda92beef5,/eodata/Sentinel-2/MSI/L2A/2022/09/10/S2B_MSIL2A_20220910T140729_N0400_R024_T19FEA_20220910T191001.SAFE,28793,24,DESCENDING,S2B,"POLYGON ((-68.85239 -54.234969972121, -67.3161 -54.224238700822, -67.35507 -53.237737452464, -68.28848 -53.244176670791, -68.32068 -53.301729767536, -68.400665 -53.444763537495, -68.48111 -53.587766453115, -68.562195 -53.730707588481, -68.64392 -53.873532927703, -68.72601 -54.016312796865, -68.80856 -54.159037504863, -68.85239 -54.234969972121))"
1442,Polygon,41507,496fa884-20da-5fba-8947-c153184f08be,S2A_MSIL2A_20220111T140051_N0301_R067_T19FEA_20220111T181215.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L2A/2022/01/11/S2A_MSIL2A_20220111T140051_N0301_R067_T19FEA_20220111T181215.SAFE/S2A_MSIL2A_20220111T140051_N0301_R067_T19FEA_20220111T181215-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/496fa884-20da-5fba-8947-c153184f08be,/eodata/Sentinel-2/MSI/L2A/2022/01/11/S2A_MSIL2A_20220111T140051_N0301_R067_T19FEA_20220111T181215.SAFE,34241,67,DESCENDING,S2A,"POLYGON ((-69.000305 -53.249087124666, -69.000305 -54.236003111876, -67.3161 -54.224238700822, -67.35507 -53.237737452464, -69.000305 -53.249087124666))"
1443,Polygon,41507,23c1939c-d5aa-50f7-8dfa-336af2636abf,S2A_MSIL1C_20220319T140731_N0400_R024_T19FEA_20220319T171808.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L1C/2022/03/19/S2A_MSIL1C_20220319T140731_N0400_R024_T19FEA_20220319T171808.SAFE/S2A_MSIL1C_20220319T140731_N0400_R024_T19FEA_20220319T171808-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/23c1939c-d5aa-50f7-8dfa-336af2636abf,/eodata/Sentinel-2/MSI/L1C/2022/03/19/S2A_MSIL1C_20220319T140731_N0400_R024_T19FEA_20220319T171808.SAFE,35199,24,DESCENDING,S2A,"POLYGON ((-68.85669 -54.234999897308, -67.3161 -54.224238700822, -67.35507 -53.237737452464, -68.290375 -53.244189771686, -68.339905 -53.332161148225, -68.42093 -53.47470877824, -68.50198 -53.617362914661, -68.583466 -53.760067543666, -68.665375 -53.902769320064, -68.747406 -54.045611424215, -68.82962 -54.188528208499, -68.85669 -54.234999897308))"
1444,Polygon,41507,2637d6b1-75d9-5f71-9a3a-99fb9a108f24,S2B_MSIL1C_20220324T140729_N0400_R024_T19FEA_20220324T170532.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L1C/2022/03/24/S2B_MSIL1C_20220324T140729_N0400_R024_T19FEA_20220324T170532.SAFE/S2B_MSIL1C_20220324T140729_N0400_R024_T19FEA_20220324T170532-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/2637d6b1-75d9-5f71-9a3a-99fb9a108f24,/eodata/Sentinel-2/MSI/L1C/2022/03/24/S2B_MSIL1C_20220324T140729_N0400_R024_T19FEA_20220324T170532.SAFE,26362,24,DESCENDING,S2B,"POLYGON ((-68.85498 -54.234987949335, -67.3161 -54.224238700822, -67.333374 -53.787194306116, -67.35556 -53.783376903604, -67.35535 -53.78299722172, -67.35538 -53.782992172784, -67.35257 -53.777827998975, -67.73593 -53.71143324435, -67.73779 -53.714816943493, -67.738556 -53.714688444698, -67.73901 -53.715474961373, -67.739075 -53.715463878576, -67.739105 -53.715552975634, -68.0556 -53.662715251029, -68.08612 -53.657629193931, -68.08612 -53.657620614004, -68.08621 -53.657604919977, -68.08444 -53.654471721725, -68.08469 -53.654430951875, -68.08374 -53.652755780051, -68.48035 -53.585355087723, -68.56036 -53.725386837406, -68.642365 -53.867944759413, -68.724976 -54.010455645468, -68.79022 -54.122742564328, -68.80829 -54.153811197682, -68.81213 -54.160480885741, -68.85498 -54.234987949335))"
1445,Polygon,41507,a9f06e96-c45a-4ac8-82fc-1bbe80e29c4a,S2A_MSIL2A_20220108T140731_N0510_R024_T19FEA_20240904T180441.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L2A_N0500/2022/01/08/S2A_MSIL2A_20220108T140731_N0510_R024_T19FEA_20240904T180441.SAFE/S2A_MSIL2A_20220108T140731_N0510_R024_T19FEA_20240904T180441-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/a9f06e96-c45a-4ac8-82fc-1bbe80e29c4a,/eodata/Sentinel-2/MSI/L2A_N0500/2022/01/08/S2A_MSIL2A_20220108T140731_N0510_R024_T19FEA_20240904T180441.SAFE,34198,24,,S2B,"POLYGON ((-68.85732768438406 -54.235004384741245, -67.31609739122672 -54.22423870082152, -67.35507400958855 -53.237737452463925, -68.29057490081193 -53.24419105225583, -68.34407419750055 -53.339928791807935, -68.42469401426409 -53.482665729818535, -68.50574240426957 -53.625347239514745, -68.58744490387919 -53.767916150199525, -68.66966470140663 -53.91044653667871, -68.75189373005747 -54.05310941696288, -68.83415004911721 -54.19589673060272, -68.85732768438406 -54.235004384741245))"
1446,Polygon,41507,239f7b69-9714-4be7-81fd-f6ec0554dfd7,S2A_MSIL2A_20220108T140731_N0500_R024_T19FEA_20230205T082013.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L2A_N0500/2022/01/08/S2A_MSIL2A_20220108T140731_N0500_R024_T19FEA_20230205T082013.SAFE/S2A_MSIL2A_20220108T140731_N0500_R024_T19FEA_20230205T082013-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/239f7b69-9714-4be7-81fd-f6ec0554dfd7,/eodata/Sentinel-2/MSI/L2A_N0500/2022/01/08/S2A_MSIL2A_20220108T140731_N0500_R024_T19FEA_20230205T082013.SAFE,34198,24,,S2A,"POLYGON ((-68.85733 -54.235004398, -68.83414 -54.19588677, -68.75189 -54.053103225, -68.66965 -53.910443904, -68.58743 -53.76791709, -68.50574 -53.625351769, -68.42468 -53.482673839, -68.344055 -53.339940434, -68.29056 -53.244190899, -67.35507 -53.237737452, -67.3161 -54.224238701, -68.85733 -54.235004398))"
